-40.0594497,-4.7178876
-40.0594066,-4.7191657
-40.1132678,-4.7529456
-40.1284898,-4.7988416
-40.1291418,-4.8045343
-40.1417006,-4.8084577
-40.1423896,-4.8140904
-40.1412379,-4.8203088
-40.1371474,-4.8246928
-40.1300693,-4.8290464
-40.1259068,-4.8372353
-40.1165201,-4.8476017
-40.1115361,-4.8503835
-40.1115617,-4.8509279
-40.1106500,-4.8591501
-40.1084683,-4.8638724
-40.1092034,-4.8675319
-40.1068393,-4.8714394
-40.1132876,-4.8822099
-40.1144573,-4.8828028
-40.1175053,-4.8818992
-40.1190634,-4.8845315
-40.1220086,-4.8859888
-40.1322864,-4.8870030
-40.1368919,-4.8892758
-40.1370064,-4.8937072
-40.1403464,-4.8965505
-40.1399281,-4.8988630
-40.1457283,-4.9031198
-40.1544202,-4.9018096
-40.1594003,-4.9026050
-40.1686741,-4.8985262
-40.1823957,-4.9008928
-40.1973950,-4.9063256
-40.1975490,-4.9063770
-40.1708390,-4.9346552
-40.1657176,-4.9380215
-40.1641663,-4.9424214
-40.1667085,-4.9469044
-40.1670128,-4.9509307
-40.1655648,-4.9536803
-40.1664226,-4.9595855
-40.1653700,-4.9649887
-40.1604793,-4.9654867
-40.1575316,-4.9696180
-40.1461727,-4.9720157
-40.1404221,-4.9710097
-40.1363967,-4.9736861
-40.1336732,-4.9775234
-40.1368135,-4.9804420
-40.1323466,-4.9837251
-40.1311103,-4.9874671
-40.1337496,-4.9922992
-40.1314109,-4.9925983
-40.1240233,-4.9856450
-40.1195657,-4.9855817
-40.1157886,-4.9882713
-40.1157619,-4.9921671
-40.1187245,-4.9957965
-40.1146189,-5.0005002
-40.1118688,-5.0013056
-40.1051423,-4.9973967
-40.1010056,-4.9993070
-40.1000627,-5.0016767
-40.1031200,-5.0068439
-40.1045361,-5.0180184
-40.1082333,-5.0240770
-40.1118351,-5.0241049
-40.1221958,-5.0301752
-40.1290523,-5.0309365
-40.1370796,-5.0295708
-40.1503047,-5.0339034
-40.1546603,-5.0438553
-40.1515243,-5.0470157
-40.1477375,-5.0483215
-40.1477771,-5.0506178
-40.1477835,-5.0509871
-40.1489049,-5.0601820
-40.1409490,-5.0745112
-40.1425495,-5.0752028
-40.1463829,-5.0733518
-40.1514627,-5.0761496
-40.1519794,-5.0762843
-40.1540666,-5.0771294
-40.1549214,-5.0775901
-40.1554255,-5.0814931
-40.1504907,-5.0830539
-40.1499576,-5.0914139
-40.1380966,-5.0968150
-40.1355922,-5.0994692
-40.1358381,-5.1013814
-40.1401742,-5.1052679
-40.1397534,-5.1075098
-40.1350086,-5.1117015
-40.1373105,-5.1222772
-40.1347893,-5.1311713
