-39.3722469,-4.7332211
-39.3697494,-4.7366300
-39.3705241,-4.7416143
-39.3656144,-4.7430632
-39.3582759,-4.7514982
-39.3534441,-4.7510476
-39.3506114,-4.7482391
-39.3384795,-4.7422615
-39.3192998,-4.7246925
-39.3151198,-4.7224436
-39.3133416,-4.7229633
-39.3143469,-4.7274467
-39.3024436,-4.7233370
-39.2995516,-4.7249616
-39.2979474,-4.7265662
-39.2966398,-4.7323976
-39.2909418,-4.7369924
-39.2908770,-4.7398238
-39.2931805,-4.7379921
-39.2979938,-4.7385457
-39.2989485,-4.7427222
-39.3030949,-4.7445564
-39.3063400,-4.7530889
-39.3117721,-4.7535513
-39.3172494,-4.7518795
-39.3275463,-4.7627293
-39.3408916,-4.7706992
-39.3423714,-4.7745967
-39.3462313,-4.7766358
-39.3434696,-4.7782139
-39.3453289,-4.7817384
-39.3446161,-4.7850790
-39.3474755,-4.7873052
-39.3457615,-4.7885099
-39.3415854,-4.7881185
-39.3432307,-4.7940516
-39.3466900,-4.7980421
-39.3478344,-4.8027081
-39.3475580,-4.8034766
-39.3452490,-4.8123852
-39.3479145,-4.8154722
-39.3487518,-4.8225765
-39.3526966,-4.8252603
-39.3540552,-4.8315260
-39.3582514,-4.8342144
-39.3578397,-4.8375256
-39.3658085,-4.8412479
-39.3629724,-4.8467954
-39.3648042,-4.8495676
-39.3578350,-4.8539754
-39.3581654,-4.8553934
-39.3607777,-4.8551076
-39.3609970,-4.8569026
-39.3542472,-4.8597336
-39.3534212,-4.8795583
-39.3471696,-4.8943260
-39.3484449,-4.8974003
-39.3518630,-4.8977539
-39.3542499,-4.9080528
-39.3598877,-4.9115905
-39.3607272,-4.9140250
-39.3587818,-4.9171029
-39.3592279,-4.9209569
-39.3631414,-4.9241674
-39.3627487,-4.9272511
-39.3655017,-4.9311387
-39.3638069,-4.9359816
-39.3581652,-4.9393483
-39.3590000,-4.9436258
-39.3545337,-4.9481788
-39.3558013,-4.9498422
-39.3551963,-4.9532471
-39.3513330,-4.9553121
-39.3478830,-4.9602920
-39.3544699,-4.9662391
-39.3517248,-4.9694648
-39.3501061,-4.9745304
-39.3533922,-4.9799785
-39.3527476,-4.9825574
-39.3609427,-4.9803147
-39.3630868,-4.9759907
-39.3736145,-4.9739308
-39.3758011,-4.9721128
-39.3745530,-4.9666635
-39.3804437,-4.9573796
-39.3854217,-4.9553496
-39.3854992,-4.9463446
-39.3900014,-4.9429987
-39.3866391,-4.9360728
-39.3939715,-4.9279773
-39.3960570,-4.9286893
-39.3968562,-4.9282652
-39.3993877,-4.9313087
-39.4048279,-4.9324670
-39.4139137,-4.9416154
-39.4228378,-4.9434702
-39.4216716,-4.9504128
-39.4278611,-4.9506578
-39.4331366,-4.9547124
-39.4376103,-4.9535294
-39.4401697,-4.9544235
-39.4415508,-4.9547201
-39.4510684,-4.9563245
-39.4662008,-4.9636285
-39.4715577,-4.9744879
-39.4728931,-4.9757110
-39.4804181,-4.9803659
-39.4780385,-4.9964109
-39.4702674,-5.0108244
-39.5024679,-5.0520648
-39.5226839,-5.0506819
-39.5484461,-5.0489021
-39.6297178,-5.0432777
-39.6228346,-5.0350781
-39.6121087,-5.0311118
-39.6078913,-5.0249807
-39.6067417,-5.0205717
-39.6092157,-5.0137594
-39.6019780,-5.0025530
-39.6089716,-4.9971338
-39.6170865,-4.9847130
-39.6147236,-4.9769041
-39.6078612,-4.9729075
-39.6039513,-4.9661614
-39.6046479,-4.9620707
-39.6034200,-4.9612740
-39.6093309,-4.9513577
-39.6064772,-4.9474402
-39.6064486,-4.9412121
-39.6107280,-4.9316556
-39.6173962,-4.9230291
-39.6167322,-4.9194629
-39.6180879,-4.9184214
-39.6192506,-4.9077370
-39.6208418,-4.9057805
-39.6264463,-4.9038489
-39.6299480,-4.8998397
-39.6303160,-4.8981435
-39.6281674,-4.8951040
-39.6289905,-4.8922974
-39.6343885,-4.8901515
-39.6404770,-4.8842715
-39.6444493,-4.8748815
-39.6495754,-4.8696931
-39.6522580,-4.8639041
-39.6496490,-4.8605351
-39.6505293,-4.8552192
-39.6454250,-4.8506430
-39.6422507,-4.8452184
-39.6533675,-4.8381582
-39.6583355,-4.8314974
-39.6597880,-4.8137775
-39.6622549,-4.8060124
-39.6770301,-4.7895056
-39.6807270,-4.7890720
-39.6888081,-4.7932103
-39.6938430,-4.7931187
-39.6976990,-4.7914347
-39.7019463,-4.7842217
-39.7078079,-4.7829368
-39.7130825,-4.7845963
-39.7206971,-4.7830914
-39.7251746,-4.7875254
-39.7278874,-4.7875373
-39.7284341,-4.7824907
-39.7322307,-4.7796811
-39.7352848,-4.7742367
-39.7384650,-4.7723891
-39.7384014,-4.7705718
-39.7262105,-4.7635201
-39.7296726,-4.7580330
-39.7293987,-4.7548508
-39.7265184,-4.7501556
-39.7350403,-4.7431388
-39.7379241,-4.7382029
-39.7363405,-4.7332240
-39.7274986,-4.7240875
-39.7257812,-4.7204590
-39.7313170,-4.7115719
-39.7280804,-4.7019091
-39.7268894,-4.6938776
-39.7266896,-4.6902505
-39.7298253,-4.6888467
-39.7290387,-4.6863011
-39.7240075,-4.6875155
-39.7209986,-4.6865015
-39.7194906,-4.6810932
-39.7145852,-4.6782345
-39.7234031,-4.6716681
-39.7292843,-4.6714088
-39.7264679,-4.6675291
-39.7312419,-4.6678426
-39.7318935,-4.6660588
-39.7147595,-4.6557678
-39.7233175,-4.6527676
-39.7269146,-4.6538455
-39.7390031,-4.6528804
-39.7426569,-4.6467670
-39.7444855,-4.6461264
-39.7461210,-4.6469516
-39.7469086,-4.6502606
-39.7476928,-4.6489872
-39.7486077,-4.6501317
-39.7501088,-4.6484117
-39.7565125,-4.6468782
-39.7608928,-4.6487179
-39.7660545,-4.6480145
-39.7757871,-4.6422113
-39.7755213,-4.6380119
-39.7789763,-4.6308158
-39.7768149,-4.6264285
-39.7696911,-4.6262458
-39.7648590,-4.6299410
-39.7627014,-4.6288618
-39.7613915,-4.6255530
-39.7629542,-4.6249035
-39.7645872,-4.6200123
-39.7625595,-4.6181697
-39.7607310,-4.6207171
-39.7596858,-4.6202089
-39.7548406,-4.6110486
-39.7522258,-4.6104161
-39.7496081,-4.6073629
-39.7440523,-4.6065424
-39.7420197,-4.6002441
-39.7234884,-4.6010725
-39.7201172,-4.5998306
-39.6994228,-4.5833564
-39.6855910,-4.5760525
-39.6866126,-4.5673976
-39.6897313,-4.5656160
-39.6906138,-4.5591871
-39.6890891,-4.5564456
-39.6790620,-4.5552362
-39.6739988,-4.5564180
-39.6717527,-4.5534277
-39.6688386,-4.5580285
-39.6428482,-4.5392437
-39.6515669,-4.5352918
-39.6546474,-4.5309522
-39.6609365,-4.5266092
-39.6621055,-4.5232867
-39.6614817,-4.5162393
-39.6592580,-4.5123414
-39.6564362,-4.5134177
-39.6524243,-4.5124472
-39.6433608,-4.5082377
-39.6442241,-4.5016254
-39.6410067,-4.5024758
-39.6409234,-4.4994312
-39.6367785,-4.4975884
-39.6341375,-4.5025556
-39.6272333,-4.5056906
-39.6200872,-4.5061375
-39.6154749,-4.5033379
-39.6075856,-4.5035451
-39.6039464,-4.5079820
-39.5987567,-4.5092062
-39.5962777,-4.5141571
-39.5913151,-4.5193580
-39.5842505,-4.5201783
-39.5820872,-4.5187592
-39.5819485,-4.5158976
-39.5829176,-4.5120841
-39.5857220,-4.5093247
-39.5846103,-4.5081372
-39.5808031,-4.5087303
-39.5793945,-4.4990927
-39.5882213,-4.4983784
-39.5898631,-4.4906595
-39.5818317,-4.4804216
-39.5770102,-4.4786619
-39.5768350,-4.4756594
-39.5733388,-4.4711680
-39.5673950,-4.4714051
-39.5646303,-4.4701320
-39.5623024,-4.4704084
-39.5607898,-4.4751580
-39.5515335,-4.4803676
-39.5466109,-4.4862980
-39.5396711,-4.4877487
-39.5375009,-4.4833962
-39.5434106,-4.4726357
-39.5426291,-4.4662017
-39.5337466,-4.4686457
-39.5294721,-4.4656740
-39.5286592,-4.4792988
-39.5264100,-4.4891488
-39.5250219,-4.4894289
-39.5248087,-4.4977331
-39.5232519,-4.4983290
-39.5203913,-4.4971694
-39.5187270,-4.4912027
-39.5146260,-4.4850884
-39.5148957,-4.4827044
-39.5116419,-4.4820949
-39.5126560,-4.4754902
-39.5114988,-4.4700594
-39.5135831,-4.4687180
-39.5135308,-4.4671920
-39.5085634,-4.4661520
-39.5035924,-4.4674091
-39.5038323,-4.4744917
-39.4980839,-4.4815503
-39.4942217,-4.4840780
