-38.8037278,-4.1600163
-38.8036879,-4.1445666
-38.8000318,-4.1447362
-38.7960684,-4.1424190
-38.7932430,-4.1444720
-38.7911429,-4.1432281
-38.7910170,-4.1522034
-38.7850680,-4.1543107
-38.7807912,-4.1585169
-38.7766225,-4.1675236
-38.7773666,-4.1703594
-38.7698366,-4.1693849
-38.7682133,-4.1715733
-38.7634309,-4.1709219
-38.7621786,-4.1781385
-38.7501970,-4.1806473
-38.7373832,-4.1758590
-38.7333066,-4.1783711
-38.7330598,-4.1706697
-38.7299411,-4.1698513
-38.7218629,-4.2034895
-38.7137479,-4.2289617
-38.7137479,-4.2289617
-38.7116685,-4.2354457
-38.7137918,-4.2345447
-38.7170717,-4.2366906
-38.7168906,-4.2426640
-38.7206145,-4.2448177
-38.7242767,-4.2450563
-38.7230501,-4.2522683
-38.7248033,-4.2653447
-38.7271930,-4.2688048
-38.7296339,-4.2821814
-38.7372707,-4.2933616
-38.7242197,-4.2914925
-38.7117721,-4.2917241
-38.7012832,-4.2873579
-38.6990979,-4.2840117
-38.6957488,-4.2813585
-38.6887344,-4.2814560
-38.6841302,-4.2782449
-38.6846065,-4.2797649
-38.7006238,-4.3307261
-38.6939851,-4.3802250
-38.7137907,-4.3839973
-38.7141740,-4.3825053
-38.7128345,-4.3815722
-38.7140330,-4.3784953
-38.7199232,-4.3737405
-38.7238972,-4.3676027
-38.7307432,-4.3661931
-38.7319421,-4.3585451
-38.7385018,-4.3566822
-38.7455397,-4.3521138
-38.7477944,-4.3448413
-38.7511929,-4.3413927
-38.7508597,-4.3337462
-38.7536877,-4.3283566
-38.7569422,-4.3268676
-38.7586100,-4.3210088
-38.7574798,-4.3167475
-38.7587631,-4.3126308
-38.7616240,-4.3107217
-38.7598952,-4.3092520
-38.7612544,-4.3067546
-38.7649522,-4.3056102
-38.7669881,-4.3066865
-38.7703131,-4.3056108
-38.7757836,-4.3087368
-38.7795382,-4.3079838
-38.7832914,-4.3111099
-38.7875766,-4.3212401
-38.7894009,-4.3223169
-38.7944432,-4.3190859
-38.7949793,-4.3205947
-38.7975549,-4.3207014
-38.8032387,-4.3167181
-38.8103193,-4.3156415
-38.8183637,-4.3171532
-38.8234049,-4.3139215
-38.8428941,-4.3644453
-38.8433879,-4.4552168
-38.8418601,-4.4550115
-38.8417745,-4.4535067
-38.8402365,-4.4533144
-38.8352472,-4.4473032
-38.8307527,-4.4449400
-38.8235761,-4.4450855
-38.8168825,-4.4427861
-38.8205480,-4.4475872
-38.8206656,-4.4528142
-38.8240462,-4.4623356
-38.8297761,-4.4678286
-38.8343054,-4.4749924
-38.8345543,-4.4852017
-38.8326224,-4.4900941
-38.8343856,-4.4957469
-38.8326206,-4.4986991
-38.8331798,-4.5038420
-38.8576480,-4.4410154
-38.8618778,-4.4399526
-38.8617165,-4.4362770
-38.8633431,-4.4348077
-38.8665152,-4.4354597
-38.8689568,-4.4305586
-38.8760968,-4.4299088
-38.8799844,-4.4327310
-38.8887698,-4.4310946
-38.8920124,-4.4267882
-38.8969963,-4.4243316
-38.8985676,-4.4212647
-38.9100732,-4.4160594
-38.9127442,-4.4093869
-38.9237637,-4.4119094
-38.9446942,-4.3880805
-38.9212329,-4.3572240
-38.9279686,-4.3546886
-38.9357901,-4.3539385
-38.9381800,-4.3555318
-38.9411554,-4.3527738
-38.9482655,-4.3510587
-38.9514572,-4.3528761
-38.9512836,-4.3572906
-38.9577502,-4.3603238
-38.9602504,-4.3589378
-38.9337004,-4.3241223
-38.9166567,-4.2925889
-38.9170262,-4.2798226
-38.9223877,-4.2775460
-38.9251298,-4.2763491
-38.9206019,-4.2733545
-38.9208398,-4.2674862
-38.9130914,-4.2656904
